Id,Name,Number,StreetAddress,City,Province,PostalCode,Latitude,Longitude,Phone,Website,Hours,SupplierType,Email,MondayOpen,MondayClose,TuesdayOpen,TuesdayClose,WednesdayOpen,WednesdayClose,ThursdayOpen,ThursdayClose,FridayOpen,FridayClose,SaturdayOpen,SaturdayClose,SundayOpen,SundayClose,Description,Facebook,Twitter,Instagram,PaymentMethods,LicenseeSales,SpecialEventsOrdering,OnSiteSpecialEvents,OnSiteKitchen,KegSales,SommelierOnStaff,OnlineOrdering,SpecialOrdering,DeliveryService,GrowlerFill,Theme,HeroTitle,HeroDescription,DisplayInventory,ALSAMember,AHLAMember,EstablishmentType
50766,BLACK CAT LIQUOR STORE                  ,77446400,105-4930 55 AVENUE                      ,DRAYTON VALLEY                                    ,AB,T7A 1W2   ,53.228061,-114.974734,(780) 455-0083  ,www.blackcatliquorstore.com,,Liquor Store,blackcatliquor@gmail.com                ,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,12:00pm,8:00pm,,Black Cat Liquor,,,"Debit, Visa, MC, Amex",False,False,False,False,False,False,False,False,False,False,,,,,False,False,Liquor Store
50767,AMISK LODGE                             ,77446700,5023 51 STREET                          ,AMISK                                             ,AB,T0B 0B0   ,,,(780) 856-3981  ,,,Hotel,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Hotel
50768,HIGHWAY 21 RESTAURANT AND LOUNGE        ,77446800,51073 HIGHWAY 21                        ,SHERWOOD PARK                                     ,AB,T8B 1K5   ,,,(780) 467-4030  ,,,Restaurant,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50769,HUB HOTEL                               ,77447400,5022 50 STREET                          ,MAYERTHORPE                                       ,AB,T0E 1N0   ,,,(780) 786-2688  ,,,Hotel,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Hotel
50770,NICK'S FAMILY RESTAURANT AND LOUNGE     ,77447800,113 PALLISER TRAIL                      ,HANNA                                             ,AB,T0J 1P0   ,,,(403) 854-3933  ,,,Restaurant,anson085791@gmail.com                   ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50771,BOSTON PIZZA                            ,77448000,5309 50 AVENUE                          ,LEDUC                                             ,AB,T9E 6T2   ,,,(780) 986-6560  ,,,Restaurant,bpleduc@telus.net                       ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50772,FORT VERMILION COMMUNITY COMPLEX        ,77448500,5001 44 AVENUE                          ,FORT VERMILION                                    ,AB,T0H 1N0   ,,,(780) 927-4222  ,,,Community Centre,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Community Centre
50773,VINTAGE TAPHOUSE BAR & GRILL            ,77449100,30 RAILWAY AVENUE WEST DR.              ,DRUMHELLER                                        ,AB,T0J 0Y0   ,,,(403) 823-2340  ,www.vintagetaphouse.com,,Restaurant,info@vintagetaphouse.com                ,11:00am,1:00am,11:00am,1:00am,11:00am,1:00am,11:00am,1:00am,11:00am,1:00am,11:00am,1:00am,12:00Pm,1:00am,,vintagetaphouse,,,,False,False,False,True,False,False,False,False,False,False,,,,,False,False,Restaurant
50774,VOICE                                   ,77449600,10018 105 STREET NW                     ,EDMONTON                                          ,AB,T5J 1C6   ,,,(780) 761-0303  ,,,Restaurant,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50775,CROWN & ANCHOR PUB & GRILL              ,77449900,100-15277 CASTLEDOWNS ROAD NW           ,EDMONTON                                          ,AB,T5X 3N5   ,,,(780) 472-7696  ,,,Restaurant,1838989ab@gmail.com                     ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,False,False,Restaurant
50776,BOSTON PIZZA #178                       ,77450100,5228 23 AVENUE NW                       ,EDMONTON                                          ,AB,T6L 6Y7   ,,,(780) 461-5400  ,,,Restaurant,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50777,BOSTON PIZZA #163                       ,77450200,9804 22 AVENUE NW                       ,EDMONTON                                          ,AB,T6N 1L1   ,,,(780) 461-5400  ,,,Restaurant,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50779,BOSTON PIZZA                            ,77452200,9703 137 AVENUE NW                      ,EDMONTON                                          ,AB,T5E 2C2   ,,,(780) 476-8691  ,,,Restaurant,bostonpizza157@gmail.com                ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50780,CLOUD 9 SHEESHA LOUNGE                  ,77452800,4816 MACLEOD TRAIL SW                   ,CALGARY                                           ,AB,T2G 0A8   ,,,(403) 454-6242  ,,,Restaurant,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50781,BRANT HOTEL                             ,77453300,10001 103 STREET                        ,FORT SASKATCHEWAN                                 ,AB,T8L 2E1   ,,,(780) 574-5053  ,,,Hotel,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Hotel
50782,COLD LAKE POUR HOUSE BAR & GRILL        ,77453500,911 8 AVENUE                            ,COLD LAKE                                         ,AB,T9M 1N2   ,,,(780) 639-2237  ,,,Restaurant,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50783,MILLWOODS TOWN LIQUOR                   ,77453900,906-6109 28 AVENUE NW                   ,EDMONTON                                          ,AB,T6L 6N5   ,,,(780) 487-7348  ,,,Liquor Store,sarb1996@gmail.com                      ,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,10:00pm,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,False,False,Liquor Store
50784,SUNDANCE LODGE                          ,77454500,10 MILES SOUTH OF BANFF AT BREWSTER CREE,BANFF NATIONAL PARK                               ,AB,T1L 1C1   ,,,(403) 762-4556  ,,,Hotel,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Hotel
50786,FIRESIDE WINERY & MARKET GARDEN INC.    ,77469100,4 TRESTLE CLOSE                         ,COUNTY OF STETTLER                                ,AB,T0C 2L0   ,,,(403) 740-0717  ,,,Distillery/Brewery,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Distillery/Brewery
50787,BRICKS WINE CO.                         ,77454600,902 9 AVENUE SE                         ,CALGARY                                           ,AB,T2G 0S4   ,51.043445,-114.041013,(587) 535-9463  ,https://brickswine.ca/,,Liquor Store,info@brickswine.ca                      ,Closed,Closed,11:00am,7:00pm,11:00am,7:00pm,11:00am,7:00pm,11:00am,7:00pm,11:00am,7:00pm,11:00am,7:00pm,"Located in historic Inglewood, we are YYC's friendliest purveyor of fine wine, craft beer & spirits. 
We have a heavy focus on low intervention wines made with integrity.",Bricks Wine Comany,@brickswineco,,"Debit, MasterCard, Visa",False,False,True,False,False,True,True,True,True,False,Theme 2,@brickswineco,"Located in historic Inglewood,
we are YYC's friendliest purveyor of
fine wine, craft beer & spirits!",False,False,False,Liquor Store
50788,SOBEYS LIQUOR (NOLAN HILL)              ,77454900,902-8 NOLAN HILL BOULEVARD NW           ,CALGARY                                           ,AB,T3R 0S5   ,51.172522,-114.157119,(587) 538-5525  ,,,Liquor Store,swcb5054nolanhill@sobeys.com            ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,True,False,Liquor Store
50789,WATCHMAN'S PUB & EATERY                 ,77455000,100-1109 17 AVENUE SW                   ,CALGARY                                           ,AB,T2T 5R9   ,,,(403) 797-1449  ,,,Restaurant,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50790,ESKER FOUNDATION                        ,77455500,444-1011 9 AVENUE SE                    ,CALGARY                                           ,AB,T2G 0H7   ,,,(403) 930-2494  ,,,Community Centre,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Community Centre
50791,PARK DISTILLERY RESTAURANT & BAR        ,77455600,219 BANFF AVENUE                        ,BANFF                                             ,AB,T1L 1C4   ,,,(403) 762-5114  ,,,Distillery/Brewery,                                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Distillery/Brewery
50792,TOP SHELF LIQUOR                        ,77457300,352 24 STREET                           ,FORT MACLEOD                                      ,AB,T0L 0Z0   ,49.72539,-113.4038,(403) 553-4500  ,,,Liquor Store,eegump44@gmail.com                      ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Liquor Store
50793,PALACE HOTEL                            ,77457500,5303 47 AVENUE                          ,TABER                                             ,AB,T1G 1R4   ,,,(403) 223-2270  ,,,Hotel,                                        ,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,2:00am,10:00am,2:00am,10:00am,11:00pm,,palace liquor store taber,,,,False,False,False,False,False,False,False,False,False,False,,,,,False,False,Hotel
50794,SOBEYS LIQUOR (EMERALD HILLS)           ,77457800,2-8005 EMERALD DRIVE                    ,SHERWOOD PARK                                     ,AB,T8H 0P1   ,53.565708,-113.273757,(780) 410-0537  ,,,Liquor Store,swcb5040emeraldhills@sobeys.com         ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,True,False,Liquor Store
50795,JD'S BAR & GRILL                        ,77457900,1-7444 50 AVENUE                        ,RED DEER                                          ,AB,T4P 1X7   ,,,(403) 340-1566  ,,,Restaurant,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50798,SUNRIDGE PARK WINES AND SPIRITS         ,77459800,106-2763 SUNRIDGE WAY NE                ,CALGARY                                           ,AB,T1Y 7K7   ,51.072336,-113.999645,(403) 452-1300  ,www.liquorcalgary.com,,Liquor Store,sunridgewine@gmail.com                  ,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,1:00am,10:00am,1:00am,10:00am,11:00pm,,Sunridge Park Wine & Spirits,,,All,True,True,True,False,True,True,True,True,True,False,,,,,False,False,Liquor Store
50799,PENHOLD REGIONAL MULTIPLEX              ,77460300,1 WASKASOO AVENUE                       ,PENHOLD                                           ,AB,T0M 1R0   ,,,(403) 588-0604  ,,,Community Centre,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Community Centre
50800,TWIN CITIES HOTEL                       ,77460900,125 MORRISON DRIVE                      ,LONGVIEW                                          ,AB,T0L 1H0   ,,,(403) 312-8569  ,,,Hotel,info@twincitieshotel.ca                 ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Hotel
50801,CRAFT CELLARS                           ,77461400,1345 32 AVENUE NE                       ,CALGARY                                           ,AB,T2E 7Z5   ,51.080822,-114.025237,(403) 277-1868  ,www.craftcellars.ca,,Liquor Store,info@craftcellars.ca                    ,10:00am,7:00pm,10:00am,7:00pm,10:00am,7:00pm,10:00am,8:00pm,10:00am,8:00pm,10:00am,8:00pm,12:00pm,6:00pm,"Craft Cellars is a unique whisky, wine, and craft beer retail store with a focus on passion, education and selection.",https://www.facebook.com/craftcellars/,https://twitter.com/Craftcellars?lang=en,,"American Express,Visa, Master Card, Debit, Cash, PayPay online",True,True,True,False,True,True,True,True,True,False,,,,,True,False,Liquor Store
50802,STORE                                   ,77461800,5 MAIN STREET                           ,MUNICIPAL DISTRICT OF ACADIA NO. 34.              ,AB,T0J 0A0   ,,,(403) 972-3861  ,,,General Store,brent.peers@gmail.com                   ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,General Store
50803,RIG HAND CRAFT DISTILLERY INC.          ,77463600,B-2104 8 STREET                         ,NISKU                                             ,AB,T9N 0A7   ,,,(780) 612-1554  ,,,Distillery/Brewery,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Distillery/Brewery
50804,LAKELAND BREWING COMPANY                ,77464200,4227 50 AVENUE                          ,ST PAUL                                           ,AB,T0A 3A0   ,,,(780) 614-9466  ,,,Distillery/Brewery,lakelandbrewing@gmail.com               ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Distillery/Brewery
50805,UNCLE ROGER'S FAMILY DINING             ,77464600,5103 50 STREET                          ,TOFIELD                                           ,AB,T0B 4J0   ,,,(780) 662-4441  ,www.unclerogers.ca,,Restaurant,chakra@live.com                         ,10:00am,9:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,11:00pm,10:00am,2:00am,10:00am,2:00am,10:00am,9:00am,,https://www.facebook.com/unclerogers,,,,True,True,True,True,False,False,True,False,True,False,,,,,False,False,Restaurant
50806,CENTURY DOWNS RACETRACK AND CASINO      ,77465100,260 CENTURY DOWNS DRIVE                 ,ROCKY VIEW COUNTY                                 ,AB,T4A 0V5   ,,,(587) 349-7777  ,,,Restaurant,kim.friesen@cnty.com                    ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Restaurant
50807,CHEERS AND BEERS                        ,77465500,11836 103 STREET NW                     ,EDMONTON                                          ,AB,T5G 2J2   ,53.57137,-113.498508,(780) 441-9495  ,,,Liquor Store,gill@paul@outlook.com                   ,10:00am,9:00pm,10:00am,9:00pm,10:00am,9:00pm,10:00am,9:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,6:00pm,In Park Plaza (near NAIT) where Value Village is.,,,,"Cash, Visa, Master Card, Debit/Interac",True,True,False,False,False,False,False,False,False,False,,,,,False,False,Liquor Store
50809,BASSANO GOLF CLUB                       ,77470700,VETERANS WAY                            ,BASSANO                                           ,AB,T0J 0B0   ,,,(403) 641-4016  ,,,Community Centre,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Community Centre
50810,CO-OP WINE SPIRITS BEER - AUBURN BAY    ,77472300,401-100 AUBURN MEADOWS DRIVE SE         ,CALGARY                                           ,AB,T3M 2G5   ,,,(403) 726-7713  ,,,Liquor Store,liquor26@coopwinespiritsbeer.com        ,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,10:00am,10:00pm,AUBURN BAY COOP WINE SPIRITS BEER,,,,,False,False,False,False,False,False,True,False,True,False,,,,,True,False,Liquor Store
50811,HOTEL CLIQUE                            ,77473000,24 AERO CRESCENT NE                     ,CALGARY                                           ,AB,T2E 8Z9   ,,,(587) 349-5935  ,,,Hotel,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Hotel
50812,CHIPMAN HOTEL                           ,77473200,5003 50 STREET                          ,CHIPMAN                                           ,AB,T0B 0W0   ,,,(780) 363-3822  ,,,Hotel,chipmanhotel@outlook.com                ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Hotel
50813,CARBON VALLEY HOTEL                     ,77473700,424 CARADOC AVENUE                      ,CARBON                                            ,AB,T0M 0L0   ,,,(403) 572-3436  ,,,Hotel,                                        ,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,False,False,Hotel
